date,average_daily_flow_m3ps
2004-05-25,39.13349
2004-05-26,34.55142
2004-05-27,31.903747
2004-05-28,81.87996
2004-05-29,330.5704
2004-05-30,190.18746
2004-05-31,125.17476
2004-06-01,91.55248
2004-06-02,76.195535
2004-06-03,87.303188
2004-06-04,155.1543116
2004-06-05,166.99214
2004-06-06,116.45532
2004-06-07,95.448285
2004-06-08,77.78856
2004-06-09,67.028469
2004-06-10,59.065006
2004-06-11,53.521387
2004-06-12,48.750958
2004-06-13,44.7317
2004-06-14,44.77418
2004-06-15,90.636834
2004-06-16,301.25772
2004-06-17,171.28297
2004-06-18,467.71434
2004-06-19,522.56886
2004-06-20,255.692545
2004-06-21,402.7523
2004-06-22,391.8617
2004-06-23,246.12247
2004-06-24,172.458965
2004-06-25,145.13117
2004-06-26,129.072248
2004-06-27,172.39457
2004-06-28,280.0045
2004-06-29,170.48782
2004-06-30,129.52306
2004-07-01,104.29168
2004-07-02,88.12243
2004-07-03,78.7464
2004-07-04,71.353383
2004-07-05,63.114031
2004-07-06,69.14666
2004-07-07,60.981507
2004-07-08,55.85964
2004-07-09,50.635728
2004-07-10,46.453263
2004-07-11,43.21236
2004-07-12,40.498134
2004-07-13,38.178016
2004-07-14,36.72211
2004-07-15,48.564713
2004-07-16,48.261624
2004-07-17,40.566356
2004-07-18,37.006834
2004-07-19,34.48505
2004-07-20,32.686897
2004-07-21,31.382443
2004-07-22,30.4303157
2004-07-23,29.185152
2004-07-24,27.546288
2004-07-25,26.601374
2004-07-26,25.900775
2004-07-27,30.00622
2004-07-28,40.433607
2004-07-29,287.59015
2004-07-30,142.036336
2004-07-31,92.42157
2004-08-01,70.21358
2004-08-02,57.759772
2004-08-03,50.206554
2004-08-04,45.412468
2004-08-05,53.206815
2004-08-06,171.66646
2004-08-07,158.919
2004-08-08,136.91135
2004-08-09,102.0636
2004-08-10,81.1291999
2004-08-11,125.801051
2004-08-12,186.49761
2004-08-13,204.16086
2004-08-14,155.807641
2004-08-15,364.2569
2004-08-16,251.013492
2004-08-17,150.51159
2004-08-18,113.86148
2004-08-19,91.467578
2004-08-20,77.30159
2004-08-21,69.874212
2004-08-22,67.53839
2004-08-23,123.50057
2004-08-24,80.659945
2004-08-25,66.87573
2004-08-26,59.427118
2004-08-27,54.028524
2004-08-28,49.08227
2004-08-29,44.993583
2004-08-30,41.776444
2004-08-31,39.40588
2004-09-01,53.769814
2004-09-02,92.517781
2004-09-03,66.495255
2004-09-04,52.308045
2004-09-05,48.564187
2004-09-06,47.93019
2004-09-07,42.52689
2004-09-08,40.24012
2004-09-09,38.17795
2004-09-10,36.785076
2004-09-11,37.963464
2004-09-12,78.612467
2004-09-13,133.15911
2004-09-14,183.32286
2004-09-15,102.06313
2004-09-16,90.754803
2004-09-17,106.10878
2004-09-18,100.732328
2004-09-19,104.693833
2004-09-20,73.908623
2004-09-21,62.940173
2004-09-22,61.111201
2004-09-23,63.748844
2004-09-24,169.521336
2004-09-25,88.41302
2004-09-26,65.92832
2004-09-27,57.91118
2004-09-28,256.5904
2004-09-29,193.101933
2004-09-30,129.376509
2004-10-01,118.69058
2004-10-02,89.567206
2004-10-03,73.443573
2004-10-04,89.880572
2004-10-05,288.89695
2004-10-06,157.467389
2004-10-07,164.21685
2004-10-08,149.085308
2004-10-09,152.70852
2004-10-10,129.14646
2004-10-11,103.24006
2004-10-12,86.434139
2004-10-13,85.064515
2004-10-14,78.78421
2004-10-15,135.2466
2004-10-16,254.58089
2004-10-17,146.146
2004-10-18,107.04896
2004-10-19,86.805391
2004-10-20,75.01088
2004-10-21,65.47013
2004-10-22,58.68648
2004-10-23,53.974243
2004-10-24,60.69575
2004-10-25,72.985897
2004-10-26,62.071966
2004-10-27,52.09308
2004-10-28,46.70942
2004-10-29,47.86278
2004-10-30,71.87909
2004-10-31,59.434784
2004-11-01,48.37107
2004-11-02,43.04817
2004-11-03,39.963265
2004-11-04,37.364173
2004-11-05,35.543971
2004-11-06,34.428737
2004-11-07,32.484014
2004-11-08,31.168385
2004-11-09,29.090133
2004-11-10,27.832846
2004-11-11,28.53085
2004-11-12,26.678005
2004-11-13,26.090584
2004-11-14,30.307218
2004-11-15,115.3208
2004-11-16,125.779189
2004-11-17,91.458564
2004-11-18,58.743186
2004-11-19,45.99228
2004-11-20,39.100106
2004-11-21,37.57289
2004-11-22,33.81733
2004-11-23,32.540423
2004-11-24,49.10922
2004-11-25,53.501778
2004-11-26,49.216
2004-11-27,40.6060173
2004-11-28,34.802401
2004-11-29,31.91172
2004-11-30,35.85707
2004-12-01,57.538336
2004-12-02,60.471267
2004-12-03,77.47576
2004-12-04,51.603576
2004-12-05,39.102104
2004-12-06,34.80671
2004-12-07,30.730635
2004-12-08,28.179139
2004-12-09,26.297706
2004-12-10,24.76994
2004-12-11,29.8798787
2004-12-12,26.552506
2004-12-13,24.097253
2004-12-14,22.693848
2004-12-15,21.770935
2004-12-16,29.438448
2004-12-17,59.62938
2004-12-18,55.3628551
2004-12-19,39.683839999999996
2004-12-20,31.737131
2004-12-21,28.599957
2004-12-22,32.192962
2004-12-23,28.457917
2004-12-24,26.12603
2004-12-25,25.250215
2004-12-26,26.814176
2004-12-27,24.0065674
2004-12-28,21.953505
2004-12-29,27.167407999999998
2004-12-30,112.86579
2004-12-31,101.4763619
2005-01-01,135.67218
2005-01-02,81.02149
2005-01-03,53.53524
2005-01-04,42.831363
2005-01-05,48.51215
2005-01-06,226.421957
2005-01-07,101.658292
2005-01-08,79.71997
2005-01-09,74.18602
2005-01-10,165.863135
2005-01-11,99.986511
2005-01-12,72.56194
2005-01-13,57.65004
2005-01-14,48.017616
2005-01-15,41.80576
2005-01-16,37.45055
2005-01-17,34.595284
2005-01-18,33.416669
2005-01-19,30.418207
2005-01-20,28.25387
2005-01-21,26.685892
2005-01-22,25.144516
2005-01-23,25.082736
2005-01-24,26.383191
2005-01-25,23.876476
2005-01-26,22.14584
2005-01-27,20.861301
2005-01-28,19.906775
2005-01-29,19.23342
2005-01-30,18.538242
2005-01-31,17.81112
2005-02-01,17.1753752
2005-02-02,16.548598
2005-02-03,16.1727856
2005-02-04,15.68118471
2005-02-05,15.166015
2005-02-06,14.786542
2005-02-07,14.5561935
2005-02-08,14.699622643
2005-02-09,14.4953
2005-02-10,13.8990528
2005-02-11,14.8278606
2005-02-12,34.18176
2005-02-13,23.075312
2005-02-14,20.88211
2005-02-15,30.725417
2005-02-16,22.57883
2005-02-17,18.850336
2005-02-18,29.824021
2005-02-19,21.062503
2005-02-20,17.705577
2005-02-21,15.933793
2005-02-22,14.909807
2005-02-23,14.238556
2005-02-24,13.680372
2005-02-25,13.046748
2005-02-26,12.6736634
2005-02-27,12.768656
2005-02-28,37.45205
2005-03-01,22.974193
2005-03-02,17.612979
2005-03-03,15.2494848
2005-03-04,13.956238
2005-03-05,12.9824026
2005-03-06,12.412432
2005-03-07,35.67988
2005-03-08,30.800725
2005-03-09,22.287236
2005-03-10,20.028624
2005-03-11,35.333724
2005-03-12,25.8996827
2005-03-13,19.739447
2005-03-14,17.133485
2005-03-15,15.5051474
2005-03-16,14.38818471
2005-03-17,13.70543
2005-03-18,13.091318
2005-03-19,12.645448
2005-03-20,12.424694
2005-03-21,12.047706
2005-03-22,11.7045008
2005-03-23,11.491287
2005-03-24,12.175799
2005-03-25,343.31127
2005-03-26,222.8868
2005-03-27,110.322669
2005-03-28,78.431943
2005-03-29,50.640494
2005-03-30,51.48777
2005-03-31,54.178586
2005-04-01,43.807636
2005-04-02,35.675977
2005-04-03,31.621925
2005-04-04,28.571312
2005-04-05,26.254617
2005-04-06,24.215805
2005-04-07,22.566692
2005-04-08,21.23867
2005-04-09,20.284085
2005-04-10,19.36272
2005-04-11,18.5463
2005-04-12,17.892182
2005-04-13,17.298105
2005-04-14,16.612054
2005-04-15,16.010271
2005-04-16,15.541154
2005-04-17,15.1083744
2005-04-18,14.662794
2005-04-19,14.356414
2005-04-20,14.1358512
2005-04-21,14.7000212
2005-04-22,14.610546
2005-04-23,13.81766
2005-04-24,13.7819237
2005-04-25,14.304112
2005-04-26,13.504565
2005-04-27,13.203576
2005-04-28,13.008188
2005-04-29,12.66263
2005-04-30,12.696568
2005-05-01,18.37173
2005-05-02,14.73412
2005-05-03,13.643886
2005-05-04,13.2762349
2005-05-05,12.7617402
2005-05-06,12.374738
2005-05-07,12.112482
2005-05-08,12.180905
2005-05-09,13.9365551
2005-05-10,13.071366
2005-05-11,12.536574
2005-05-12,13.8649057
2005-05-13,18.744185
2005-05-14,14.655593
2005-05-15,13.34516
2005-05-16,13.0607413
2005-05-17,12.6619256
2005-05-18,28.62013
2005-05-19,58.70029
2005-05-20,29.063558
2005-05-21,36.30744
2005-05-22,30.321875
2005-05-23,42.59891
2005-05-24,34.643413
2005-05-25,25.729228
2005-05-26,22.132514
2005-05-27,37.52898
2005-05-28,66.870413
2005-05-29,86.626312
2005-05-30,102.237292
2005-05-31,57.446713
2005-06-01,76.94216
2005-06-02,71.17772
2005-06-03,83.4485
2005-06-04,63.870143
2005-06-05,56.694036
2005-06-06,47.07586
2005-06-07,40.048811
2005-06-08,34.888975
2005-06-09,31.560384
2005-06-10,29.470373
2005-06-11,29.487682
2005-06-12,30.911684
2005-06-13,27.397166
2005-06-14,25.203925
2005-06-15,23.64001
2005-06-16,22.29482
2005-06-17,21.497305
2005-06-18,46.09831
2005-06-19,66.06311
2005-06-20,43.422805
2005-06-21,100.11392
2005-06-22,107.438329
2005-06-23,64.8633
2005-06-24,49.7598
2005-06-25,41.61364
2005-06-26,36.56925
2005-06-27,32.751734
2005-06-28,30.186377
2005-06-29,28.316764
2005-06-30,31.713759
2005-07-01,29.265044
2005-07-02,26.577417
2005-07-03,25.122096
2005-07-04,26.26127
2005-07-05,38.028266
2005-07-06,34.861786
2005-07-07,28.47128
2005-07-08,26.472523
2005-07-09,43.74427
2005-07-10,33.255085
2005-07-11,28.367337
2005-07-12,25.972069
2005-07-13,24.110704
2005-07-14,47.529666
2005-07-15,163.78535
2005-07-16,98.34906
2005-07-17,64.53488
2005-07-18,132.13073
2005-07-19,254.55328
2005-07-20,135.23403
2005-07-21,94.564352
2005-07-22,73.66628
2005-07-23,61.95466
2005-07-24,56.03591
2005-07-25,51.320553
2005-07-26,76.5334
2005-07-27,77.66081
2005-07-28,253.783774104
2005-07-29,206.02414
2005-07-30,121.118307
2005-08-02,76.33399
2005-08-03,64.334987
2005-08-04,56.31083
2005-08-05,50.681441
2005-08-06,46.358691
2005-08-07,43.1432362
2005-08-08,49.68397
2005-08-09,49.65948
2005-08-10,45.02879
2005-08-11,39.67429
2005-08-12,94.623971
2005-08-13,115.09671
2005-08-14,123.896904
2005-08-15,93.19423
2005-08-16,73.292054
2005-08-17,71.921713
2005-08-18,82.240453
2005-08-19,63.096554
2005-08-20,54.178463
2005-08-21,48.22852
2005-08-22,44.268677
2005-08-23,55.95057
2005-08-24,169.377095
2005-08-25,123.01934597
2005-08-26,82.70671
2005-08-27,66.72954
2005-08-28,56.737385
2005-08-29,50.180745
2005-08-30,45.246338
2005-08-31,41.819254
2005-09-01,39.059085
2005-09-02,36.619014
2005-09-03,34.85426
2005-09-04,33.199284
2005-09-05,31.83129
2005-09-06,31.447306
2005-09-07,30.403718
2005-09-08,29.895462
2005-09-09,28.713164
2005-09-10,27.130535
2005-09-11,25.944065
2005-09-12,25.027452
2005-09-13,24.15546
2005-09-14,23.765663
2005-09-15,24.315636
2005-09-16,26.557437
2005-09-17,32.103374
2005-09-18,40.277812
2005-09-19,41.82319
2005-09-20,32.595146
2005-09-21,27.1793687
2005-09-22,25.29393
2005-09-23,26.69625
2005-09-24,27.703494
2005-09-25,26.306074
2005-09-26,27.615752
2005-09-27,26.371354
2005-09-28,27.117335
2005-09-29,26.510097
2005-09-30,23.017198
2005-10-01,27.43938
2005-10-02,27.4323758
2005-10-03,23.746478
2005-10-04,22.040593
2005-10-05,24.468794
2005-10-06,25.24511
2005-10-07,24.075087
2005-10-08,39.280272
2005-10-09,37.39458
2005-10-10,47.939854
2005-10-11,80.571178
2005-10-12,48.68101
2005-10-13,37.840526
2005-10-14,43.506444
2005-10-15,37.82355
2005-10-16,32.641686
2005-10-17,30.469106
2005-10-18,27.790105
2005-10-19,25.855032
2005-10-20,24.909377
2005-10-21,24.961438
2005-10-22,23.372383
2005-10-23,22.272455
2005-10-24,21.462152
2005-10-25,21.223808
2005-10-26,20.724534
2005-10-27,19.49806
2005-10-28,18.473468
2005-10-29,17.839244
2005-10-30,17.798604
2005-10-31,18.848644
2005-11-01,18.278946
2005-11-02,16.9217
2005-11-03,16.268418
2005-11-04,15.85356
2005-11-05,15.968052
2005-11-06,17.29513
2005-11-07,18.211986
2005-11-08,18.58463
2005-11-09,15.826156
2005-11-10,14.75472567
2005-11-11,13.907436
2005-11-12,13.479024
2005-11-13,13.8577348
2005-11-14,18.786913
2005-11-15,18.43328
2005-11-16,17.38018
2005-11-17,19.188914
2005-11-18,18.093785
2005-11-19,16.291619
2005-11-20,14.6843456
2005-11-21,15.9230143
2005-11-22,21.885624
2005-11-23,16.891595
2005-11-24,15.101156
2005-11-25,18.640135
2005-11-26,17.903608
2005-11-27,15.50583
2005-11-28,14.0698816
2005-11-29,13.151725
2005-11-30,12.5550875
2005-12-01,12.2627973
2005-12-02,12.024428
2005-12-03,11.56827
2005-12-04,12.5046347
2005-12-05,14.602614
2005-12-06,18.468107
2005-12-07,20.5557
2005-12-08,15.903904
2005-12-09,14.2077793
2005-12-10,13.84220705
2005-12-11,13.1164129
2005-12-12,14.98449748
2005-12-13,16.7059731
2005-12-14,19.816402
2005-12-15,24.54504
2005-12-16,22.307633
2005-12-17,20.529183
2005-12-18,18.387265
2005-12-19,18.041987
2005-12-20,33.3187
2005-12-21,63.499899
2005-12-22,37.678223
2005-12-23,30.280659
2005-12-24,33.009583
2005-12-25,24.281688
2005-12-26,23.952617
2005-12-27,20.98172
2005-12-28,17.972526
2005-12-29,16.28281
2005-12-30,15.18168104
2005-12-31,14.2463697
2006-01-01,13.366378
2006-01-02,15.967116
2006-01-03,29.427112
2006-01-04,258.5621
2006-01-05,96.5629937
2006-01-06,62.689947
2006-01-07,41.107663
2006-01-08,32.005986
2006-01-09,26.971806
2006-01-10,23.871695
2006-01-11,21.23035
2006-01-12,19.889006
2006-01-13,25.405836
2006-01-14,34.3758642
2006-01-15,25.330084
2006-01-16,21.304504
2006-01-17,18.598028
2006-01-18,37.917386
2006-01-19,101.02156
2006-01-20,39.95836
2006-01-21,28.490197
2006-01-22,23.966834
2006-01-23,21.179179
2006-01-24,20.654787
2006-01-25,72.633512
2006-01-26,63.978059
2006-01-27,35.42691
2006-01-28,27.789268
2006-01-29,23.927421
2006-01-30,21.406634
2006-01-31,19.634875
2006-02-01,18.214548
2006-02-02,17.3071685
2006-02-03,16.91342
2006-02-04,16.14783
2006-02-05,15.20220852
2006-02-06,16.232871
2006-02-07,16.19187
2006-02-08,18.14947
2006-02-09,67.651089
2006-02-10,37.076376
2006-02-11,31.665553
2006-02-12,44.187269
2006-02-13,45.769744
2006-02-14,31.493556
2006-02-15,27.13314
2006-02-16,23.750534
2006-02-17,20.850869
2006-02-18,18.74987
2006-02-19,17.208552
2006-02-20,16.1671068
2006-02-21,15.08411116
2006-02-22,14.34983
2006-02-23,13.738414
2006-02-24,13.48393
2006-02-25,12.927114
2006-02-26,12.352405
2006-02-27,11.8441922
2006-02-28,11.4106133
2006-03-01,11.163598
2006-03-02,10.898652
2006-03-03,10.766537
2006-03-04,10.6921872
2006-03-05,10.409626
2006-03-06,10.126588
2006-03-07,14.78670293
2006-03-08,46.15842
2006-03-09,23.25402
2006-03-10,17.897294
2006-03-11,21.183433
2006-03-12,17.409458
2006-03-13,14.222974
2006-03-14,12.8622184
2006-03-15,12.09687
2006-03-16,11.522189
2006-03-17,11.0350408
2006-03-18,10.6964793
2006-03-19,10.500541
2006-03-20,10.4368593
2006-03-21,11.0791629
2006-03-22,12.9057077
2006-03-23,11.286845
2006-03-24,10.602524
2006-03-25,10.1561104
2006-03-26,9.85202
2006-03-27,11.9931731
2006-03-28,18.35917
2006-03-29,13.055538
2006-03-30,11.380485
2006-03-31,10.7067472
2006-04-01,10.3282632
2006-04-02,10.7463696
2006-04-03,13.972452
2006-04-04,32.923473
2006-04-05,46.118066
2006-04-06,23.51425
2006-04-07,31.857327
2006-04-08,150.603928
2006-04-09,187.155403
2006-04-10,180.77238
2006-04-11,123.101334
2006-04-12,72.128719
2006-04-13,52.85681
2006-04-14,41.37053
2006-04-15,34.99856
2006-04-16,30.936757
2006-04-17,28.759974
2006-04-18,66.849
2006-04-19,63.212938
2006-04-20,42.964597
2006-04-21,34.976752
2006-04-22,30.874364
2006-04-23,59.21948
2006-04-24,350.76353
2006-04-25,634.67006
2006-04-26,391.0876
2006-04-27,196.25617
2006-04-28,128.648649
2006-04-29,114.132273
2006-04-30,88.177868
2006-05-01,71.45031
2006-05-02,61.404093
2006-05-03,54.21637
2006-05-04,48.03996
2006-05-05,43.446253
2006-05-06,39.50396
2006-05-07,36.55111
2006-05-08,34.150906
2006-05-09,32.272295
2006-05-10,33.170482
2006-05-11,33.37439
2006-05-12,33.74372
2006-05-13,30.617565
2006-05-14,32.80234
2006-05-15,47.785955
2006-05-16,34.05204
2006-05-17,29.958609
2006-05-18,27.847406
2006-05-19,26.243237
2006-05-20,24.914193
2006-05-21,24.40814
2006-05-22,28.865305
2006-05-23,183.65887
2006-05-24,127.27031
2006-05-25,80.65323
2006-05-26,66.898352
2006-05-27,251.01879
2006-05-28,147.740506
2006-05-29,100.80804
2006-05-30,78.01681
2006-05-31,63.606754
2006-06-01,54.51276
2006-06-02,48.105904
2006-06-03,43.659276
2006-06-04,92.983924
2006-06-05,98.90413
2006-06-06,68.104033
2006-06-07,56.31161
2006-06-08,49.119504
2006-06-09,44.21316
2006-06-10,40.250201
2006-06-11,37.50526
2006-06-12,174.130695
2006-06-13,193.312919
2006-06-14,102.552893
2006-06-15,80.17206
2006-06-16,109.74698
2006-06-17,146.944689
2006-06-18,100.512071
2006-06-19,83.324786
2006-06-20,68.68135
2006-06-21,61.292687
2006-06-22,67.91903
2006-06-23,55.93193
2006-06-24,50.678426
2006-06-25,46.26804
2006-06-26,42.724027
2006-06-27,39.82817
2006-06-28,37.456898
2006-06-29,35.49466
2006-06-30,33.757536
2006-07-01,32.11733
2006-07-02,30.776112
2006-07-03,29.664517
2006-07-04,29.161042
2006-07-05,28.736365
2006-07-06,28.461839
2006-07-07,28.288946
2006-07-08,26.827444
2006-07-09,38.0423655
2006-07-10,33.101505
2006-07-11,30.8185733
2006-07-12,77.67647
2006-07-13,152.29415
2006-07-14,78.83252
2006-07-15,56.924085
2006-07-16,47.456086
2006-07-17,42.43013
2006-07-18,38.8291733
2006-07-19,85.868197
2006-07-20,109.64657
2006-07-21,70.98552
2006-07-22,56.804766
2006-07-23,49.51895
2006-07-24,44.433017
2006-07-25,40.176764
2006-07-26,37.09404
2006-07-27,34.8785
2006-07-28,33.02742
2006-07-29,31.414144
2006-07-30,30.94377
2006-07-31,44.528804
2006-08-01,46.74382
2006-08-02,49.227866
2006-08-03,67.16992
2006-08-04,62.5996
2006-08-05,52.740013
2006-08-06,48.15307
2006-08-07,58.57123
2006-08-08,68.018457
2006-08-09,51.63967
2006-08-10,45.25931
2006-08-11,41.021633
2006-08-12,38.05437
2006-08-13,40.940727
2006-08-14,38.862324
2006-08-15,35.051309
2006-08-16,32.873056
2006-08-17,31.562593
2006-08-18,30.734382
2006-08-19,31.867136
2006-08-20,43.33496
2006-08-21,46.67001
2006-08-22,61.2959
2006-08-23,42.565458
2006-08-24,36.605004
2006-08-25,35.288304
2006-08-26,56.247031
2006-08-27,60.963028
2006-08-28,46.988376
2006-08-29,41.359173
2006-08-30,39.995924
2006-08-31,39.89001
2006-09-01,37.34795
2006-09-02,37.498283
2006-09-03,61.730734
2006-09-04,46.3731451
2006-09-05,53.096898
2006-09-06,68.75915
2006-09-07,47.310887
2006-09-08,39.625575
2006-09-09,35.549393
2006-09-10,32.604616
2006-09-11,30.32898
2006-09-12,28.645899
2006-09-13,27.431702
2006-09-14,26.248607
2006-09-15,25.44997
2006-09-16,24.861912
2006-09-17,30.876072
2006-09-18,27.70512
2006-09-19,25.331387
2006-09-20,55.357374
2006-09-21,39.39756
2006-09-22,40.796898
2006-09-23,35.27527
2006-09-24,30.147817
2006-09-25,34.062366
2006-09-26,30.954857
2006-09-27,29.997482
2006-09-28,28.044648
2006-09-29,26.703008
2006-09-30,24.624706
2006-10-01,23.7544675
2006-10-02,85.3246
2006-10-03,111.5135
2006-10-04,87.933871
2006-10-05,54.820666
2006-10-06,42.237237
2006-10-07,36.50071
2006-10-08,34.429603
2006-10-09,38.314606
2006-10-10,42.789825
2006-10-11,38.59991
2006-10-12,39.9793736
2006-10-13,39.81797
2006-10-14,34.349291
2006-10-15,31.797835
2006-10-16,44.168649
2006-10-17,41.643339
2006-10-18,34.672547
2006-10-19,30.495303
2006-10-20,43.596745
2006-10-21,32.513875
2006-10-22,114.543187
2006-10-23,109.633915
2006-10-24,102.736646
2006-10-25,67.539986
2006-10-26,52.246593
2006-10-27,44.573533
2006-10-28,41.592228
2006-10-29,116.707195
2006-10-30,144.17065
2006-10-31,81.52948
2006-11-01,59.778168
2006-11-02,49.745808
2006-11-03,43.535897
2006-11-04,39.018374
2006-11-05,35.89514
2006-11-06,34.60296
2006-11-07,81.51752
2006-11-08,133.363898
2006-11-09,86.76574
2006-11-10,61.23891
2006-11-11,50.31545
2006-11-12,109.278593
2006-11-13,77.112694
2006-11-14,90.93618
2006-11-15,179.34707
2006-11-16,98.350622
2006-11-17,249.99852
2006-11-18,513.9156
2006-11-19,220.98913
2006-11-20,133.130132
2006-11-21,98.754946
2006-11-22,78.95091
2006-11-23,66.15271
2006-11-24,121.61892
2006-11-25,88.42718
2006-11-26,150.85191
2006-11-27,160.50888
2006-11-28,95.31422
2006-11-29,78.71727
2006-11-30,122.087126
2006-12-01,115.334402604
2006-12-02,97.943294
2006-12-03,74.950452
2006-12-04,63.999787
2006-12-05,56.219276
2006-12-06,51.553788
2006-12-07,46.09433
2006-12-08,72.103002
2006-12-09,67.86643
2006-12-10,49.010216
2006-12-11,42.65697
2006-12-12,38.81533
2006-12-13,37.53592
2006-12-14,35.5248
2006-12-15,32.501822
2006-12-16,30.566938
2006-12-17,30.991458
2006-12-18,30.562957
2006-12-19,30.560242
2006-12-20,28.107797
2006-12-21,26.313085
2006-12-22,24.823992
2006-12-23,23.771286
2006-12-24,23.014904
2006-12-25,22.309077
2006-12-26,21.4788166
2006-12-27,21.200482
2006-12-28,27.597163
2006-12-29,28.188847
2006-12-30,22.728223
2006-12-31,20.95531
2007-01-01,22.70156
2007-01-02,25.6185148
2007-01-03,22.309827
2007-01-04,19.827217
2007-01-05,18.61127
2007-01-06,17.354921
2007-01-07,16.6173729
2007-01-08,16.527137
2007-01-09,16.599473
2007-01-10,41.814697
2007-01-11,52.646113
2007-01-12,58.568516
2007-01-13,50.35765
2007-01-14,120.627469
2007-01-15,58.232982
2007-01-16,39.72018
2007-01-17,32.446052
2007-01-18,28.475992
2007-01-19,25.725671
2007-01-20,23.81517
2007-01-21,22.452364
2007-01-22,20.960716
2007-01-23,20.657456
2007-01-24,20.914268
2007-01-25,18.907803
2007-01-26,17.82201
2007-01-27,18.404805
2007-01-28,18.614433
2007-01-29,26.42936
2007-01-30,44.583985
2007-01-31,31.136085
2007-02-01,76.479708
2007-02-02,69.42527
2007-02-03,36.538384
2007-02-04,29.378122
2007-02-05,25.775725
2007-02-06,23.09297
2007-02-07,21.23814
2007-02-08,23.080272
2007-02-09,21.704042
2007-02-10,20.149952
2007-02-11,18.846337
2007-02-12,18.03263
2007-02-13,18.228721
2007-02-14,18.673988
2007-02-15,17.241685
2007-02-16,16.502118
2007-02-17,15.632237314
2007-02-18,14.9269094
2007-02-19,14.450359
2007-02-20,13.8938492
2007-02-21,13.5291455
2007-02-22,13.1199897
2007-02-23,12.855045
2007-02-24,12.8254533
2007-02-25,12.513348
2007-02-26,12.319524
2007-02-27,11.9340924
2007-02-28,11.7142135
2007-03-01,11.7167747
2007-03-02,11.427972
2007-03-03,11.1064202
2007-03-04,10.922336
2007-03-05,10.7460997
2007-03-06,10.50909
2007-03-07,10.459744
2007-03-08,10.865036
2007-03-09,10.56175
2007-03-10,10.2848346
2007-03-11,10.1346272
2007-03-12,10.1075591
2007-03-13,10.588494
2007-03-14,26.18722
2007-03-15,59.704748
2007-03-16,42.027127
2007-03-17,38.11824
2007-03-18,57.83922
2007-03-19,35.25012
2007-03-20,26.0807198
2007-03-21,20.8478869
2007-03-22,18.19295
2007-03-23,16.3612792
2007-03-24,15.197267
2007-03-25,14.2659288
2007-03-26,13.515846
2007-03-27,12.874723
2007-03-28,12.463835
2007-03-29,18.304214
2007-03-30,45.379457
2007-03-31,32.742542
2007-04-01,22.470525
2007-04-02,20.847472
2007-04-03,17.936515
2007-04-04,16.1713046
2007-04-05,15.912422
2007-04-06,15.824607
2007-04-07,14.715532
2007-04-08,14.293018
2007-04-09,13.705954
2007-04-10,13.057594
2007-04-11,12.493613
2007-04-13,24.915957
2007-04-14,23.2388621
2007-04-15,19.541772
2007-04-16,16.6794123
2007-04-17,15.206931
2007-04-18,15.750258
2007-04-19,14.71329
2007-04-20,13.7629725
2007-04-21,13.205103
2007-04-22,12.800924
2007-04-23,12.507325
2007-04-24,12.1508569
2007-04-25,11.8657643
2007-04-26,11.689078
2007-04-27,15.15330342
2007-04-28,36.609355
2007-04-29,43.4141535
2007-04-30,26.197677
2007-05-01,37.206663
2007-05-02,62.78425
2007-05-03,98.587718
2007-05-04,52.083003
2007-05-05,35.94084
2007-05-06,33.06807
2007-05-07,31.43762
2007-05-08,26.285026
2007-05-09,23.482074
2007-05-10,22.931807
2007-05-11,33.193892
2007-05-12,43.196617
2007-05-13,32.751415
2007-05-14,26.911615
2007-05-15,23.971288
2007-05-16,22.086478
2007-05-17,22.68571
2007-05-18,21.468296
2007-05-19,19.517798
2007-05-20,18.437585
2007-05-21,22.742778
2007-05-22,26.414406
2007-05-23,172.82125
2007-05-24,126.688533
2007-05-25,92.46257
2007-05-26,60.46897
2007-05-27,46.06291
2007-05-28,37.81754
2007-05-29,32.9349
2007-05-30,29.537422
2007-05-31,27.0085853
2007-06-01,25.398978
2007-06-02,66.58056
2007-06-03,49.674324
2007-06-04,46.561091
2007-06-05,37.74454
2007-06-06,52.04944
2007-06-07,49.799718
2007-06-08,69.46372
2007-06-09,75.889305
2007-06-10,47.14422
2007-06-11,38.5583
2007-06-12,34.549835
2007-06-13,31.771567
2007-06-14,29.332828
2007-06-15,27.066278
2007-06-16,25.249345
2007-06-17,23.87072
2007-06-18,22.645693
2007-06-19,21.6275736
2007-06-20,21.100657000000002
2007-06-21,23.06273
2007-06-22,61.793267
2007-06-23,90.26535
2007-06-24,69.9708
2007-06-25,68.676184
2007-06-26,57.002137
2007-06-27,44.504647
2007-06-28,38.381091
2007-06-29,38.578426
2007-06-30,345.95828
2007-07-01,217.8371218
2007-07-02,213.76637
2007-07-03,209.85904
2007-07-04,144.23334
2007-07-05,113.441172
2007-07-06,109.035465
2007-07-07,87.96937
2007-07-08,72.255907
2007-07-09,62.440887
2007-07-10,57.52212
2007-07-11,51.2276417
2007-07-12,45.925747
2007-07-13,41.6571
2007-07-14,38.371355
2007-07-15,35.819305
2007-07-16,33.61664
2007-07-17,32.04811
2007-07-18,30.761293
2007-07-19,29.161988
2007-07-20,29.996186
2007-07-21,32.953
2007-07-22,30.0753675
2007-07-23,27.228512
2007-07-24,25.773905
2007-07-25,28.278928
2007-07-26,56.02959
